global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68
1892.206589181924	-4.632240603483979	21.45765300856561	3580445.776143491	2306.265723174473	-7.040555846016105	5318861.5858894745	49.569426620871546	1963.75241980392	-1.8173726971224369	3.3028435202460806	3856323.5662857513	2051.1615435293083	1688.0114527883752	0.65183	22.43869	0.0554986891445105	0.036289433322921	0.0029728546	-0.0322374626	0.0122341615	0.0342896031	-0.0300338961	-0.0097626894	0.0268280266	0.0087691292	-0.0017646605	-0.0208261456	0.0039318594	-0.0238021515	-0.0182022768	0.0113166668	-0.0086678001	0.0272859868	0.0199749232	0.0210990888	0.0065344373	0.0339087923	0.0040499118	-0.0019980972	-0.0197852692	-0.0246489473	-0.0202648449	-0.0296026595	0.0051497538	-0.0007482318	0.0175511011	-0.0181703597	-0.0101927562	-0.0364673754	0.0157976155	-0.0232820846	0.0184863803	-0.0092382292	-0.0085566937	-0.0147947989	-0.0240726256	0.0058378433	-0.0287029638	-0.0111075475	0.0061219527	-0.0095709242	0.0041083039	0.0003881505	-0.0127647164	-0.0488105388	0.0083696496	-0.0192842666	-0.0202882338	0.0190974129	-0.0452414498	-0.007887479	0.0170149069	0.0106716362	0.0787557834	0.0702792922	0.0568210419	0.0393350228	0.0190607341	-0.0025646777	-0.024008292	-0.0437500746	-0.0831577336077913	-0.0027954096349702	7.814315027284771e-06	0.0069152086587843	0.0127811794114194	-2.6870820633399795e-05	7.220410015123442e-10	0.0001633585471468	-0.1781539301684986	-0.0190677723258118	0.0003635799414689	0.0317388228344822	0.0013175945873167	0.0001365519422401	1.864643292954364e-08	1.7360554965262653e-06	-0.0008543551703732	-0.0005264907414291	7.299227571434197e-07	2.771925008105636e-07	0.0002200636541504	-9.130043592699995e-06	8.335769600460224e-11	4.8428011878026864e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1890.794675122052	-1.4119140598720603	1.9935013124644043	3575104.5034699063	2292.215629145784	-14.050094028688818	5254252.490500202	197.4051422149972	1960.737934584028	-3.0144852198920944	9.087121140947888	3844493.24811684	2045.7256704832548	1683.8752251408714	0.64495	22.201868	0.0786863319172899	0.0389651570870862	0.0019852815	-0.0253124071	0.0149505234	0.0234318587	-0.0130712521	-0.0012202228	0.003235577	0.0128145825	0.0036555101	-0.0200596297	0.0062113732	-0.0135916858	0.0091034435	-0.0408240335	-0.0075282217	0.0213332013	0.0048618266	0.0019441008	-0.0099988742	0.022394286	0.0129388029	0.0049077857	-0.0207540577	-0.0166356066	-0.0116654666	0.001353664	-0.0043193202	0.0231258618	0.044591099	-0.014054187	-0.0010151203	-0.0228443039	0.0139159503	-0.0332941467	0.0209761215	-0.0055233534	-0.0024590925	-0.0113031017	-0.0431443834	0.0054672462	-0.0123633901	0.0190933749	-0.0098113782	-0.0088360834	-0.0016534592	0.0060236791	0.008101974	-0.005335154	0.0033114249	-0.0379437655	0.0116063208	0.002060568	-0.0145953084	-0.0321292752	0.0011466866	0.0242350783	0.0785258491	0.0693934478	0.0549512416	0.0363043104	0.0148794683	-0.0076839116	-0.0296593388	-0.049365311	-0.057562131643607	0.0255956019641843	0.0006551348399089	0.0033133989993559	0.0127436326312277	-3.754678019170059e-05	1.4097607027638794e-09	0.0001624001726396	-0.1977937153736775	-0.0196397852051788	0.0003857211629055	0.0391223538413233	0.0008870684894663	-0.0004305260978504	1.8535272093029226e-07	7.868905050040233e-07	-0.0006174027817829	0.0002369523885903	3.811861949532632e-07	5.614643445864855e-08	0.0002192741812364	-7.894729139999886e-07	6.232674819396333e-13	4.80811665568936e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1889.616782364184	-1.177892757867994	1.387431349037869	3570651.584192372	2291.3546384415536	-0.8609907042305167	5250306.079107623	0.7413049927713611	1962.712305647604	1.9743710635759728	3.898141096686117	3852239.594740533	2045.6324365870908	1687.0332436430613	0.629192	21.659401	0.0576214673917995	0.0321421962034026	0.0045263906	-0.0383075998	0.0129349184	0.0137638396	-0.0040767361	-0.0040937671	-0.0191661268	0.0108288061	-0.0042392461	-0.0193114588	0.008921792	-0.0012905293	-0.0405585088	-0.0176248198	0.0062181311	0.0315085429	-0.0251364327	0.0047926541	0.0042269393	-0.0008660355	0.0096198003	0.0011399635	-0.0102315283	-0.0093887848	-0.0065562981	0.0109649692	0.0241328274	-0.0293583236	0.0286092898	-0.0238307024	0.0033503404	-0.0338126622	0.0152871183	-0.0275062981	0.0205884974	-0.0007666522	-0.0029398633	-0.0024796022	-0.0438878265	0.0196476393	0.013682655	-0.0297453671	-0.0158666352	-0.0126456428	0.0176609203	0.0041915501	0.0152082693	-0.0141270098	-0.0029063965	-0.0161141951	-0.0036714376	-0.0105595583	-0.0006855633	-0.0278100653	0.0337528606	0.0122523991	0.0782873035	0.0684771651	0.0530272111	0.0332099078	0.010657419	-0.0127728206	-0.0351510839	-0.0546342852	-0.0542229224443673	0.0033392091992396	1.1150318076287018e-05	0.0029401253184078	0.0127617556275083	1.812299628060031e-05	3.2844299418665265e-10	0.0001628624066962	-0.1783435075030794	0.019450207870598	0.0003783105862094	0.0318064066685009	0.000425011965642	-0.0004620565238243	2.13496231208596e-07	1.8063517093887658e-07	-0.0006679925823891	-5.0589800606200015e-05	4.4621409012685857e-07	2.5593279253750754e-09	3.564195915327657e-05	-0.0001836322220831	3.3720792987185574e-08	1.2703492522838356e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1890.5330438405915	0.9162614764074988	0.8395350931484494	3574115.189853172	2298.9196018722823	7.564963430728767	5285031.335872613	57.22867170826356	1963.190434488018	0.4781288404140014	0.2286071880356376	3854116.6820652527	2048.0990045674216	1683.7774215612867	0.62203	21.412859	0.0496728335943756	0.0239115065203653	0.0040813159	-0.0236916515	0.0211405133	0.026405159	-0.0149976329	-0.020451579	0.0040696342	0.0136956979	-0.008283829	-0.0287964833	-0.0065057089	-0.0171845607	-0.0321431849	0.0166096983	0.0028022899	0.0439948648	0.027078774	-0.0079250102	0.0521273506	0.0565962538	0.0114753854	-0.0071750361	-0.0286581031	-0.0302171928	-0.0077726189	-0.0274251362	0.0041458212	-0.0235550921	0.0407937669	-0.0223265592	0.0019992043	-0.0181713717	0.0156927031	-0.0194105158	0.0179624223	-0.0055218583	-0.0117334187	-0.003603865	-0.024805391	0.0108783902	-0.0214734858	-0.0074850684	0.0007769858	-0.007005718	0.0109913842	-0.0006493998	0.0117722298	-0.0214954784	0.0209456863	-0.0177974624	-0.0005009044	-0.0032998361	-0.0199978128	-0.0458669059	0.0220825781	0.029694069	0.0780401729	0.0675308461	0.0510508491	0.0300572439	0.0064061583	-0.0178113211	-0.0404540309	-0.0595200392	-0.064796767437059	-0.0105738449926917	0.0001118061979294	0.0041986210702923	0.0017454016799405	-0.0110163539475678	0.000121360054298	3.0464270243391198e-06	-0.1674882759084894	0.01085523159459	0.0001178360529721	0.0280523225667982	0.0004250555510376	4.358539560002242e-08	1.899686709610454e-15	1.8067222146787779e-07	-0.0005069534088988	0.0001610391734903	2.57001758794114e-07	2.5933615398438944e-08	0.0002191072614579	0.0001834653023046	3.3659517149726864e-08	4.8007992023580556e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1890.166205438536	-0.366838402055464	0.1345704132226062	3572728.2841819143	2295.6610818539025	-3.2585200183798406	5270059.80273863	10.617952710182156	1962.254437907358	-0.935996580660003	0.8760895990072175	3850442.479087121	2046.393021284381	1675.6092363786358	0.626233	21.557554	0.0578673266271852	0.0283995827405836	0.005220653	-0.0067732086	0.0167994918	0.0253191359	0.0009828218	-0.007886109	-0.0090486926	0.0104082379	-0.0055527358	-0.009200492	0.0063996516	-0.0080508892	-0.0163954881	-0.0267682241	0.0050606429	-0.0224041249	0.0122810651	-0.0242586883	0.0196106201	0.0405902645	0.0115297981	0.0016038604	-0.0108357706	-0.0117905769	-0.0148517336	0.0027523617	0.0059298811	-0.0035624927	0.0216744616	0.0145592474	-0.0380418012	-0.0274636411	0.0149278397	-0.0119695461	0.0137307089	4.0109e-06	-0.0114012968	-0.0033331026	-0.0241790837	-0.0020289927	-0.0413789727	0.0171361908	0.0069870346	-0.0181065219	-0.0012910839	0.0263520052	-0.0053854087	-0.0398910836	0.0095620588	-0.0296475272	0.0086533731	0.0139850024	-0.0251584454	-0.0316982187	0.014566296	-0.0179727834	0.0777844842	0.0665549058	0.0490241061	0.0268518493	0.0021373389	-0.0227795284	-0.0455396975	-0.0639883028	-0.0829774122233573	-0.0181806447862983	0.0003305358448455	0.0068852509392849	0.0029150593710767	0.0011696576911362	1.3680991144340663e-06	8.497571136902085e-06	-0.1733374724822525	-0.0058491965737631	3.421310055852224e-05	0.0300458793665356	0.000752009129469	0.0003269535784313	1.068986424490976e-07	5.655177308047232e-07	-0.000640990105525	-0.0001340366966262	4.108683153809506e-07	1.7965836042463976e-08	2.67409849957476e-05	-0.0001923662764621	3.700478431991325e-08	7.150802785427982e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1893.7052984133536	3.539092974817549	12.525179084402932	3586119.757238809	2299.4159671135667	3.7548852596642064	5287313.789816819	14.099163313243537	1962.183415102155	-0.0710228052028014	0.005044238858875	3850163.754501957	2043.829413308929	1683.0779469394004	0.675835	23.265043	0.0684614175655058	0.0371735940040727	0.0044168416	-0.0179890093	0.0156556989	0.0092184324	0.0141368024	-0.0079729281	-0.0253230188	0.0078933936	-0.0025696829	0.0033029539	0.0013848748	-0.0077553305	-0.0060493107	-0.0236388825	0.0004523979	-0.0267404395	0.0012040081	-0.0373252258	0.0141478385	0.0431586236	0.0123863649	0.0036282829	0.0038092574	0.0102781684	-0.0046076539	0.0299091423	0.0038631366	0.0039756599	0.0009600179	0.0127657286	-0.0371126073	-0.0138813646	0.0128668486	-0.0228654857	0.017878674	0.0011984235	-0.0002618917	0.0038401766	-0.0452274549	0.0101809612	0.0209118492	0.0155395541	-0.0310459488	-0.0169029169	-0.0096967762	0.0354740174	0.0190778035	-0.0129001911	-0.0142314045	-0.0209989401	-0.0054716569	-0.0080980243	0.0142304322	-0.0400244725	0.0070854151	-0.0114968066	0.0775202656	0.0655497724	0.0469489822	0.0235993474	-0.0021373389	-0.0276578354	-0.0503807682	-0.0680077345	-0.0832181508715876	-0.0002407386482302	5.795509675174882e-08	0.0069252606344863	0.0127210331750688	0.0098059738039921	9.615712224457928e-05	0.0001618246850412	-0.1644825473937317	0.0088549250885208	7.840969832331537e-05	0.0270545083971311	0.0001011039737988	-0.0006509051556702	4.2367752167804723e-07	1.0222013517908437e-08	-0.0007189855187146	-7.799541318960002e-05	5.169401761213024e-07	6.083284478616433e-09	0.0002890360166312	0.0002622950316354	6.879868362064299e-08	8.354181891003132e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1892.3661330875088	-1.3391653258447604	1.7933637699449034	3581049.581656571	2298.4735945215766	-0.942372591990079	5282980.864712937	0.8880661021340998	1958.7708822528969	-3.412532849258241	11.64538044726657	3836783.369161792	2041.7132071967485	1679.3000695043274	0.701008	24.131605	0.0766511216473147	0.0350733409019182	0.0077616941	-0.0224034442	0.007948191	0.0101275378	0.0045368078	-0.0121033405	0.0062090228	0.0116920182	0.0064028846	-0.0096518237	0.0257935946	0.0052929375	-0.0213587059	-0.0226345681	-0.0094585734	0.0477997091	-0.0088987297	-0.0115180153	0.0113891265	0.0285300709	0.0144658258	0.0120544029	-0.0033570323	0.0086809204	-0.0182736419	0.0051069621	0.0132833957	-0.0152502357	0.0241883245	-0.0341318741	-0.0069868148	-0.0123969598	0.0136773367	-0.0086314119	0.0154380398	0.0019942338	-0.0061467413	0.0029286243	-0.0239106178	0.0229339255	-0.0067441873	-0.0292115481	4.70484e-05	-0.0217522927	0.0208353246	0.0158290974	0.0031632281	-0.0432246023	0.0074120735	0.0066265118	-0.0392695972	-0.0089172995	-0.0087510811	-0.0305099783	0.0135752322	-0.0191552267	0.0772475461	0.0645158866	0.0448275254	0.0203054443	-0.0064061583	-0.0324269895	-0.0549512416	-0.0715501408	-0.0588790909774132	0.0243390598941743	0.0005923898365322	0.0034667473543265	0.0078304442945835	-0.0048905888804852	2.3917859597926447e-05	6.13158578505753e-05	-0.1470530590524816	0.0174294883412501	0.0003037870638377	0.0216246021766926	0.0003571083966107	0.0002560044228118	6.553826449925405e-08	1.27526406929865e-07	-0.0009929616241715	-0.0002739761054568	9.859727870773032e-07	7.506290636133035e-08	0.0002191768542719	-6.985916235929999e-05	4.8803025655430366e-09	4.8038493448525695e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1895.894825289072	3.528692201563217	12.451668653373064	3594417.188557881	2303.6961161775407	5.222521655964101	5307015.7956914855	27.274732447014017	1961.3126668179973	2.5417845651004427	6.460668775382847	3846747.3770207246	2044.2594970497792	1685.0069825685644	0.639072	21.999512	0.0606518691695297	0.0382641478845028	0.0035408727	-0.0063411897	0.0124233714	0.0149958346	-0.000822364	0.0040717199	0.0149628943	0.0165511643	0.0010285996	-0.0140630935	0.0001683797	-0.0020304883	-0.0230524424	-0.007944675	0.0086550366	0.0005038323	0.0275992347	-0.0443753212	0.0084299496	0.0200977451	0.0164633752	0.005362694	-0.0092985984	-0.011188391	-0.0088601674	0.0013875062	0.0207048884	-0.0195903576	0.0135362704	0.0008547794	-0.0198748157	0.001952386	0.0133341146	-0.0105256362	0.0107083495	-0.0017778761	-0.0050049941	-0.0008185076	-0.0246957946	0.0051018046	-0.0250601316	0.021701162	0.005188398	-0.0234233068	-0.0028495657	0.0182311891	-0.0078369328	-0.0240882852	0.005409677	-0.0090778627	-0.0196583617	0.0131403102	-0.0333638429	-0.0434149251	-0.0200491854	-0.0159549914	0.0769663555	0.063453702	0.0426618292	0.0169759185	-0.010657419	-0.0370681691	-0.0592265694	-0.0745906743	-0.0580067260628283	0.0008723649145849	7.610205441987222e-07	0.003364780268528	-0.0123685553081855	-0.020198999602769	0.0004079995849526	0.0001529811604116	-0.1781806497851974	-0.0311275907327158	0.0009689269048234	0.0317483439578751	0.000425119517782	6.801112117130003e-05	4.625512602977255e-09	1.8072660439920024e-07	-0.0010939530326323	-0.0001009914084608	1.196733237605406e-06	1.0199264582896156e-08	0.000219232603029	5.574875709999467e-08	3.1079239181942058e-15	4.80629342308711e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1892.508684947145	-3.386140341927103	11.465946415226195	3581589.122600372	2296.672256901579	-7.023859275961513	5274703.455621393	49.33459912851059	1960.5231614702204	-0.789505347776867	0.6233186941682717	3843651.066661188	2044.2450294077544	1675.8575802353853	0.65543	22.562624	0.0619971993422897	0.033526109888079	0.0080002446	0.0031594129	0.011629892	0.0014613708	0.011489581	-0.0042673971	-0.0153571123	0.0124133461	0.0007416899	-0.0008556654	0.0048764148	-0.0064224357	-0.0030452845	-0.0026935595	0.0070289447	-0.0360819671	-0.0272165716	0.0129817951	-0.0039041725	0.0080815677	0.0130893009	0.0038362203	0.0046234024	0.0131990191	-0.0028520102	0.0181675763	0.0077945614	-0.0067732645	-0.0181915316	0.0077115314	-0.0241954653	-0.0054494152	0.0115566461	-0.0012947412	0.007883785	0.0033321968	-0.0016616249	0.0088437877	-0.0285306564	0.0072417675	-0.0100381444	0.0202162082	-0.0016335972	-0.0217191714	-0.0068298087	0.026107311	0.0054582133	-0.012159651	-0.0163924663	-0.0248429274	-0.0119290325	0.0092956193	-0.0213349736	-0.0386450043	-0.0047367576	-0.037556769	0.0766767246	0.0623636846	0.0404540309	0.0136166111	-0.0148794683	-0.0415630576	-0.0631837885	-0.0771080077	-0.0599441327496208	-0.0019374066867925	3.753544670028294e-06	0.0035932990511041	-0.0137193290894401	-0.0013507737812546	1.8245898081248515e-06	0.0001882199906643	-0.1525297183188598	0.0256509314663375	0.0006579702850907	0.0232653149704307	0.0001838285637237	-0.0002412909540583	5.8221324510364654e-08	3.3792940840718433e-08	-0.0011729485040847	-7.899547145240001e-05	1.3758081932345356e-06	6.240284509986946e-09	0.0005601079256764	0.0003408753226474	1.1619598558996909e-07	3.1372088840551964e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1892.704946216249	0.1962612691040703	0.0385184857503403	3582332.013431454	2293.584691605478	-3.0875652961012747	5260530.737566995	9.533059457688951	1959.715221790785	-0.8079396794353215	0.6527665256060501	3840483.750518506	2042.570098389288	1685.344127674433	0.691656	23.809652	0.0406066700004524	0.0235544848820033	0.0064485385	-0.0146137268	0.0142202749	-0.0059483662	0.0024377152	-0.0177127744	0.0003609101	0.0128242693	-0.0028326792	0.0047908667	-0.0021708536	-0.002108197	-0.0047561139	0.0191028285	0.0031944326	-0.0097809589	-0.0290654896	-0.0039755475	0.0267531017	0.0136723971	0.0135972173	-0.0051447459	0.0102833949	-0.0038469648	-0.0021711676	-0.0054933468	0.0065913546	-0.0132694683	-0.0183576322	0.0047172935	0.0160624211	-0.0331126253	0.0126315179	-0.0100225686	0.0162724311	-0.0063407671	0.0001197172	0.0078502586	-0.0180968122	0.0157519984	0.0163815338	-0.0092997765	-0.0161523414	-0.0271560378	-7.34543e-05	0.0038607007	0.0152084661	-0.0099262307	-0.0075543348	-0.0131429509	-0.0403003804	0.0044373433	-0.0203942542	-0.0351557523	-0.0049183059	-0.0059632278	0.0763786853	0.0612463124	0.0382063093	0.0102334157	-0.0190607341	-0.0458939156	-0.0668016447	-0.0790844839	-0.0557335156501608	0.00421061709946	1.7729296358264964e-05	0.0031062247667267	0.0012545522183557	0.0149738813077958	0.0002242171214199	1.573901268581208e-06	-0.1524716102545582	5.810806430162074e-05	3.3765471368812912e-09	0.0232475919336178	0.000425221705575	0.0002413931418513	5.827064893284185e-08	1.80813498892112e-07	-0.0011669198830135	6.028621071200047e-06	1.3617020133722403e-06	3.6344272020117205e-11	0.000380248418021	-0.0001798595076554	3.2349442494042895e-08	1.4458885940747318e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
