global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88
1843.80519333206	50.23143835526207	3399617.590958276	2523.1973992384937	2574.297155761719	84.50813584100706	7141.625023322102	6627005.846162875	2040.08407150646	60.49781222394017	4161943.018814375	3659.985283883125	2168.9023579114105	1505.0829543218624	1.851569	69.685097	0.8289738357950037	0.4419523328171775	0.0016764052	0.0284291035	-0.0945847248	0.2009348397	0.0501521869	0.0341124045	0.1069768836	-0.234150749	-0.0912713422	-0.098092745	-0.1103985395	0.3712534177	0.1744388549	-0.0620779014	0.1606454714	-0.0405093619	0.0458548788	-0.0076154749	-0.0594750065	-0.0753793168	0.0521302521	-0.2260487786	0.2186554149	0.1657968967	-0.0695563729	0.2889226876	0.0128076728	0.0107283851	0.0092416615	0.0129845037	0.0409566451	-0.1541362879	-0.0316980481	-0.1155252912	0.0954534927	0.021476893	0.1023792699	-0.1024379992	0.1188335402	-0.1227669197	0.0408522616	-0.0641212262	-0.0325183196	0.0086210536	-0.0396881389	-0.0463242127	0.0001485889	-0.0821584597	-0.2224594182	0.0139755828	-0.0593690925	-0.0056672306	-0.0354077782	0.0251793685	0.0609627523	0.009384579	-0.0469489822	-0.0794923845	-0.0717551168	-0.0276578354	0.0304543249	0.073134559	-0.0192567537228711	0.0787868385068578	0.0003708225639433	0.0062073659219056	0.3126659258259394	0.0638748610812739	0.0977599811725918	0.004079997878152	1.0771708419959225	0.3895110050888419	1.1602970228462046	0.1517188230853198	0.0131522953786492	0.0049121836094527	2.4129547812975764e-05	0.0001729828737272	-0.0029746841768361	-0.0007549839907042	8.848745951919065e-06	5.700008262196395e-07	-0.0024400551774137	0.0002688550222036	5.953869268823403e-06	7.2283022964152e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1813.6479186306096	-30.157274701450437	3289318.7727531423	909.4612174187424	2514.8351675851004	-59.46198817661843	3535.7280379163103	6324395.92012278	2010.477319939819	-29.60675156664115	4042019.053992397	876.5597383288083	2136.61850419763	1486.165277580101	1.050632	39.54129	0.3936044351806505	0.1708925147603615	0.0110181227	0.0777443168	-0.068398827	0.0333440283	0.0416507728	0.0522387191	0.0781134506	-0.0545271548	0.0231691683	-0.0471374567	-0.0403791606	0.235614159	0.1265395427	-0.0387334378	0.0483721442	-0.0086339275	0.062758949	-0.0154947416	0.0032085227	-0.0160023725	0.0700965767	-0.1398855217	0.1415035009	0.1034763478	-0.0139051493	0.1143731692	0.0111596977	-0.0136591663	0.0180999467	-0.0436882131	0.039402004	-0.1626631022	0.0015384043	-0.0804194344	0.0550731615	-0.0180859726	0.0597066512	-0.0571110524	0.0569962594	-0.0950997629	0.0138976687	-0.0501131527	-0.0089660962	-0.031159004	-0.0412057009	0.0450255163	0.0182233116	-0.0672070697	-0.1435326961	-0.0259463036	-0.0465818958	0.0166431532	-0.0044784972	0.016229705	0.060390626	0.0076839116	-0.0490241061	-0.0802034182	-0.0696177779	-0.0227795284	0.0359208828	0.0759159322	-0.0645462273340911	-0.04528947361122	0.0041662154630641	0.0020511364199813	0.2609510879506729	-0.0517148378752664	0.0680954703026398	0.002674424456465	0.9635306959497284	-0.1136401460461941	0.928391402037368	0.0129140827934003	0.0109738234601324	-0.0021784719185168	4.7457398997662685e-06	0.0001204248013341	-0.0017490441353742	0.0012256400414619	3.059155387486883e-06	1.502193511234728e-06	-0.002184967584433	0.0002550875929806	4.77408334502298e-06	6.506968009268722e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1794.9762165250324	-18.6717021055772	3221939.61789052	348.632459519416	2514.747219412668	-0.0879481724323341	0.0077348810341875	6323953.577543746	1989.3806976210524	-21.09662231876655	3957635.560067225	445.06747326067887	2119.5475133869745	1522.647456920044	1.026135	38.619305	0.222634901253283	0.1032393376285259	0.0231176574	0.0840295223	0.0197043873	-0.0056658223	0.136433319	0.0143504708	0.0942567037	0.0073572323	0.0382000793	0.0039990362	-0.0186550913	0.0995437839	0.0914768248	-0.0173988239	0.005928966	-0.0338425516	0.0259962219	0.0225973985	-0.0036246306	0.0251156204	0.0401899066	-0.0648615045	0.0547990579	0.1219899568	0.0185114236	0.0198078871	-0.0178076591	0.0105849488	-0.0001319652	0.0004583546	0.0422354111	-0.1470449611	0.0356843227	-0.0780682402	0.0343253396	-0.0218329575	0.0521387517	-0.0159239779	0.052181444	-0.0048490942	-0.0030011519	-0.0787707308	-0.0174306935	0.0006345264	-0.0177848708	0.011269494	-0.0230986186	0.0006414633	-0.043621805	-0.0696755432	-0.0837148267	0.0282983475	0.0335391738	0.044245842	0.0598118772	0.0059798738	-0.0510508491	-0.0807737477	-0.0672896215	-0.0178113211	0.041194508	0.0781648097	-0.1354714566403316	-0.0709252293062405	0.0183525155642532	0.0050303881521427	0.2328867155422926	-0.0280643724083803	0.0542362222760767	0.0007876089986762	0.9902923310234256	0.0267616350736972	0.98067890088381	0.0007161851118177	0.0100301044822521	-0.0009437189778802	8.906055092114361e-07	0.0001006029959248	-0.0014719007766113	0.0002771433587629	2.166491896188948e-06	7.680844130638156e-08	-0.0014681566317769	0.0007168109526561	2.1554838954304923e-06	5.138179418477458e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1796.774182034067	1.7979655090346114	3228397.461224191	3.232679971678089	2533.2992001488096	18.55198073614156	344.1759892341675	6417604.837474599	1988.1527470565093	-1.2279505645431072	3952751.345628344	1.507862588961736	2116.185110954389	1400.540197535115	1.207562	45.447456	1.035833621259873	0.4884221119556696	-0.0522860083	-0.02924334	0.0461764305	0.0697172052	-0.009424471	0.043809757	0.1387336924	-0.1479567131	-0.0619735178	0.0015487483	-0.0037533667	0.115775971	0.0349343192	-0.0671600146	0.0341605863	-0.0889742686	-0.0223393856	0.0434059401	-0.0662436981	0.0065852728	-0.0341974973	0.0049929592	0.0836881517	0.1679905462	0.018422855	0.1353183019	-0.0687323129	0.0545941739	-0.0757192634	-0.0025626178	0.0408917272	-0.0939094692	-0.0056236827	-0.1633083668	0.0574866156	0.0808472145	0.1542023544	-0.0294063994	0.0889911593	-0.0532328799	0.0014478671	0.0101973826	0.0055380838	0.0360737429	0.0425292167	0.0108002501	0.0095759086	-0.011945649	-0.0066034862	-0.0391108074	-0.0212699322	0.0025248008	0.0023045003	0.029095997	0.0592265694	0.0042732129	-0.0530272111	-0.0812023727	-0.064777029	-0.0127728206	0.0462468756	0.0798654172	-0.0283719567342473	0.1070994999060843	0.00080496792893	0.0114703028801333	0.33022261896879	0.0973359034264974	0.1090469780786066	0.0094742780958524	1.3965143037789574	0.4062219727555317	1.950252200659226	0.1650162911493959	0.0157396148309982	0.005709510348746	3.25985084224388e-05	0.0002477354750281	-0.0027908425782374	-0.0013189418016261	7.78880229650278e-06	1.7396074760767031e-06	-0.0029432293848399	-0.0014750727530629	8.662599211785055e-06	2.1758396268288577e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1791.8240360614425	-4.9501459726245685	3210633.376207517	24.503945150291237	2497.9954281761534	-35.30377197265625	1246.356315497309	6239981.159188964	1983.8992868160608	-4.253460240448476	3935856.3802292743	18.091924017076007	2111.894833185901	1370.9561050660236	0.971295	36.555374	0.6096006711380159	0.336230315589599	-0.0576975799	-0.012740581	0.0130262198	0.0043080201	0.0568042976	0.0285332486	0.014483985	-0.068559788	0.0475783646	-0.0031643417	0.0006278038	0.0585648986	0.0351285579	-0.0312992547	-0.0131537603	-0.0053679037	0.0932913885	0.036983695	-0.0208587811	0.0075716681	-0.0010233748	-0.0264298791	0.062826175	0.0636361468	0.0252462547	0.0075215851	0.0246623991	0.0061689168	0.0039792814	0.0141142811	0.0615760721	-0.1145202345	-0.0079032134	-0.1542383759	0.0137756491	0.1428914212	0.1130360599	-0.0170190238	0.0372040596	-0.0979005216	-0.0846452066	0.0292431644	-0.0724197242	-0.0007065392	-0.017693349	0.0172058782	-0.0229384832	0.0845054605	0.0621335841	-0.0981718421	-0.0577081595	0.0377871466	0.0142322023	0.0298794525	0.0586347667	0.0025646777	-0.0549512416	-0.0814885411	-0.0620868871	-0.0076839116	0.0510508491	0.0810058262	-0.0711971461251579	-0.0428251893909106	0.005069033616367	0.0018339968463673	0.403340472808722	0.0731178538399319	0.1626835370055634	0.0053462205501576	1.2994040219625091	-0.0971102818164482	1.688450812292345	0.0094304068344699	0.0212046424287314	0.0054650275977332	2.986652664398552e-05	0.0004496368605303	-0.0010960062049329	0.0016948363733045	1.2012296012514175e-06	2.8724703322759515e-06	-0.0037143123356167	-0.0007710829507767	1.3796116126514385e-05	5.945689169786569e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1778.2311853449569	-13.5928507164856	3162106.1485333303	184.7655906006631	2543.5789469401043	45.583518763950906	2077.8571829034645	6469793.85931693	1966.4380301216045	-17.461256694456324	3866878.526308536	304.8954853496958	2119.806624190448	1404.4401784833194	1.384408	52.103172	0.7852236049498379	0.4307638312169348	-0.0567037365	-0.051544655	0.0470345722	0.011828347	-0.0431237516	-0.1641619435	0.0938149148	-0.0146059781	0.0674164644	0.0401781471	0.0347351649	0.0509834365	0.0077092123	-0.0819068783	-0.0028041725	-0.0511920536	-0.0355473394	-0.0473613913	-0.0070369061	0.020013133	-0.0359744731	0.0302339952	0.0912326037	-0.0001848636	0.1001302619	0.0214157036	-0.0681499555	0.0147350025	-0.0286810214	-0.0683478942	0.0233671381	-0.1004007612	-0.0290396305	-0.1778022443	0.0992866241	0.0616854931	0.0288844214	0.0379864206	0.0708499885	-0.0478507361	0.0409357123	-0.0212814027	-0.0231398926	-0.0472355195	-0.0107481741	-0.1220022653	0.0203160673	-0.0612330605	0.1842768225	0.0283641116	0.0514332218	-0.0010777115	-0.0224880675	-0.0752468694	0.058036534	0.0008550176	-0.0568210419	-0.081631751	-0.0592265694	-0.0025646777	0.0555806262	0.0815780375	-0.0307398303365573	0.0404573157886006	0.0009449371691203	0.0016367944008185	0.3615264700081013	-0.0418140028006207	0.1307013885165185	0.0017484108302103	1.565687439980536	0.2662834180180269	2.4513771597128047	0.0709068587113632	0.0160765969310358	-0.0051280454976956	2.6296850626436127e-05	0.0002584569688829	-7.96732550039092e-05	0.0010163329499289	6.347827562917943e-09	1.0329326651113644e-06	-0.0063033112548439	-0.0025889989192272	3.973173277544178e-05	6.702915403759611e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1767.937217508752	-10.293967836204956	3125602.005052588	105.96577381282216	2547.3254531133744	3.7465061732700633	14.036308506350691	6488866.964079258	1973.5712890625	7.13325894089553	3894983.633011818	50.88338311786602	2133.103018669233	1351.3541049273554	0.918631	34.573326	0.3712230404318445	0.178142871030052	-0.0675069442	-0.0489276697	-0.0063923999	0.004282799	-0.0779649884	-0.2260390389	0.0590544208	-0.0599988462	0.0444347061	0.0196201006	0.0179065903	0.0560185353	-0.0149360683	-0.086412241	-0.0270428739	0.0203338018	0.0153276408	-0.0131424921	0.0115838973	0.0012752514	-0.0378258174	0.0036732704	0.1253642129	-0.0773296763	0.093805709	0.0223036855	-0.0390531718	0.0542736994	-0.0775299348	-0.0292834356	0.0209007547	-0.0696731579	-0.0364162534	-0.1113266613	0.0759790269	0.0714058808	0.0196601532	0.0540141306	0.0723664841	-0.0332643289	-0.0346848814	0.0936634133	-0.0461137711	-0.0224096012	0.0366320413	-0.0434244887	0.0573173919	-0.040103185	0.0657399673	0.0164517062	0.0805512872	-0.0127937014	-0.0500592493	-0.0661344274	0.057431937	-0.0008550176	-0.0586347667	-0.081631751	-0.0562039158	0.0025646777	0.0598118772	0.0815780375	0.010966307684157	0.0417061380207142	0.0001202599042236	0.0017394019486028	0.3203369958037712	-0.0411894742043301	0.1026157908805853	0.0016965727852291	1.6147173370860417	0.0490298971055056	2.607312078686238	0.0024039308101764	0.0151622986990034	-0.0009142982320323	8.359412570975713e-07	0.0002298953018378	-0.0016700953486552	-0.0015904220936512	2.789218473599733e-06	2.529442435974155e-06	-0.0040220809585017	0.0022812302963422	1.6177135236741952e-05	5.204011664949523e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1765.8234750050171	-2.113742503734784	3118132.5448787943	4.467907372094993	2512.98655569894	-34.33889741443454	1179.1598756390592	6315101.4291236205	1965.309345151005	-8.26194391149511	3862440.822137872	68.2597171966911	2119.270585308336	1343.563769035198	0.866328	32.60487	0.5804908779950834	0.315125353039113	-0.0633936641	-0.0552198265	0.0062304575	-0.0169631056	-0.0617843839	-0.1377808187	0.0175808193	-0.0299156249	0.0571209922	0.0237775516	0.0460690167	0.0234088588	-0.0303198552	-0.132745765	-0.0131070615	0.026302172	0.0051465399	-0.0339101818	0.0103311172	0.0016476597	-0.0420476606	0.0305622617	0.0977145004	-0.0848642477	0.0707299776	0.0376339068	-0.013255756	0.031779216	-0.0137302844	-0.0835366185	0.0021991509	-0.0178633244	-0.0470866014	-0.0720508882	0.0818673238	0.0462665134	-0.0161468878	0.0752786893	0.0658220279	0.0142437972	-0.0079366978	0.0540394927	-0.0154420947	0.0502132556	0.0146456592	-0.0689296346	0.0781716289	-0.0708997605	0.0900975928	0.0422133422	0.065725211	-0.0128502893	-0.0474306313	-0.0814938958	0.0568210419	-0.0025646777	-0.060390626	-0.0814885411	-0.0530272111	0.0076839116	0.0637218759	0.0810058262	0.0477919055971511	0.0368255979129941	0.002284066240607	0.0013561246616495	0.2553520436196663	-0.0649849521841048	0.0652046661807399	0.0042230440103703	1.721067421377121	0.1063500842910794	2.962073068925693	0.0113103404287196	0.0103728329324536	-0.0047894657665497	2.293898232895245e-05	0.0001075956630445	-0.0002683547984971	0.0014017405501581	7.201429787641913e-08	1.9648765699575327e-06	-0.0027666824030715	0.0012553985554301	7.65453151946549e-06	1.576025532976232e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1751.6635031232663	-14.159971881750836	3068325.028174073	200.50480369197427	2507.052733793713	-5.933821905226978	35.21024240295152	6285313.410022529	1961.3048466658845	-4.0044984851203935	3846716.7015550886	16.036008117331527	2115.86333387192	1300.506865115926	0.715792	26.939337	0.3601984625067302	0.2070413841103587	-0.0747184763	-0.062651854	-0.010510665	-0.0473826883	-0.1023298148	-0.1487592472	0.0156545029	-0.059720188	0.0304758205	0.0308858585	0.0487791275	-0.0098115888	-0.0557638995	-0.1320145355	0.0004444701	0.0549570913	-0.0241581438	0.0009839667	0.0193525688	0.0066286587	-0.0399179835	0.0566253321	0.0850073465	-0.1253169176	0.0690126122	0.0364657794	-0.024198448	0.0399063567	-0.0507149981	-0.0774059583	0.0101735277	0.0114601221	-0.056588093	-0.0134626828	0.0701083911	0.0640483376	-0.0362374388	0.059236557	0.0407810541	-0.0205654431	-0.0400450272	0.085527766	0.0115250752	0.0427465882	0.050431237	-0.0289410575	0.0908341871	-0.0544026987	0.0516983158	0.0225763799	0.0758410108	-0.0359634089	-0.0532896888	-0.0622622559	0.0562039158	-0.0042732129	-0.0620868871	-0.0812023727	-0.0497051625	0.0127728206	0.0672896215	0.0798654172	0.046394433821618	-0.0013974717755331	0.0021524434896284	1.952927363411636e-06	0.2350502335045377	-0.0203018101151286	0.0552486122705376	0.0004121634939507	1.84828036153364	0.1272129401565189	3.416140294830923	0.016183132143266	0.0077400278700036	-0.00263280506245	6.931662496862349e-06	5.990803142843247e-05	-0.0016288344862547	-0.0013604796877576	2.653101783612612e-06	1.8509049808010168e-06	-0.0025342423440881	0.0002324400589834	6.422384258569148e-06	5.4028381020206565e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1751.4885597288846	-0.1749433943816711	3067712.174861163	0.0306051912377809	2460.9748793829053	-46.077854410807504	2123.1686671035727	6056397.356953706	1964.623714163952	3.318867498067448	3859746.3382553617	11.01488146972848	2103.648783278792	1288.3306726707958	0.697171	26.238508	0.2847424698778953	0.1713028154434424	-0.063969684	-0.0465384693	-0.0327480964	-0.0739736171	-0.1170653692	-0.0392518537	-0.0252089675	-0.051863276	0.0295133932	0.0313488542	0.0371540915	-0.004913563	-0.0645064653	-0.0898887468	0.002089319	0.0490637336	0.0055001662	-0.0466144007	-0.0189020376	0.0050546998	-0.0345868237	0.0493380292	0.0570136181	-0.0821064011	0.0236426876	0.0161348838	-0.0166635729	-0.0132379508	0.0300538625	-0.0610615636	-0.0001776229	0.0205787192	-0.0582260787	0.0238037885	0.0602608703	0.0459510333	-0.0765306668	0.0736426159	0.0398034181	-0.0110589015	-0.0526648854	0.0642144657	0.0163621578	0.0678177843	-0.0006620226	-0.0213136851	0.1040073946	-0.0385690214	0.0225345579	-0.0036140792	0.0517707442	-0.0199281429	-0.0403083607	-0.0438241596	0.0555806262	-0.0059798738	-0.0637218759	-0.0807737477	-0.0462468756	0.0178113211	0.0704959515	0.0781648097	0.0343961239927352	-0.0119983098288828	0.0011830933457236	0.0001439594387498	0.1843459889666689	-0.0507042445378687	0.0339834436480992	0.0025709204141559	1.839435717227751	-0.0088446443058891	3.3835237578131703	7.822773289769754e-05	0.0047593207262553	-0.0029807071437483	8.884615076792152e-06	2.2651133775363275e-05	-0.0006288612819231	0.0009999732043316	3.954665119019646e-07	9.999464093812077e-07	-0.0022510172680629	0.0002832250760251	5.067078741117362e-06	8.021644368948021e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
