global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1501.7597048497726	0.9038145772960888	2255282.211110476	0.8168807901329077	1686.297384855763	7.515053805926072	56.47603370596395	2843598.8701713854	1425.31641837619	-1.2387171865298114	1.5344202682043315	2031526.8924927304	1502.9375511351086	1262.1148190487131	1.039539	31.061155	0.0683914291609787	0.0304248052442136	-0.0852030944	0.0082886994	0.0427994913	0.0146659437	0.0145858913	0.1008672194	0.0643119907	0.0309129701	0.0399177924	-0.1115358307	0.0206368762	-0.0521795687	-0.0369706416	0.0038109325	0.0299014176	-0.0211302314	-0.0786385195	0.005286034	-0.0150616711	0.0299584994	0.0571776443	-0.0480486624	0.0401327828	0.0796380518	0.0812410242	0.066283247	-0.1110666571	-0.0388300045	-0.0694856322	-0.0132130733	-0.0176102342	-0.0616430558	-0.0282535998	0.1053147105	-0.0188878488	0.0132831901	0.0536485041	-0.0319062866	-0.0259437471	0.0126226476	-0.0203880158	0.0150143137	0.0333142199	-0.0031397127	-0.0053749988	0.0804196036	-0.0530147245	-0.0656699825	-0.0742556016	-0.0836177719	-0.0218654697	-0.0592882431	-0.0015858072	0.0610292065	-0.0721277464	0.0117998821	0.0084935275	0.0620525526	0.0541981979	0.0240725887	-0.0151939422	0.0526975139	-0.0386462269	0.1692419284	-0.0441419196	0.0124521552	-0.0304952299	-0.0554588005	-0.0150333683	0.0884199656	0.0236459921	-0.0904035758	0.0731847055	-0.0994215862	-0.0412405034	0.0552917971	-0.0451993843	0.0060538333	0.0822961708	-0.0303476581	-0.0422180794	-0.0632558703	0.0704828937	0.0673286388	0.0224056458	-0.0069828243	0.0101015879	0.0748548877	-0.0343783591	0.0483589278	0.0429539768	-0.0108662584	-0.0372549523	-0.038954996	0.0322518087	0.0541663111	-0.0382686038	0.016281846	0.0685573306	-0.0084781262	-0.0410212558	0.0125950563	0.0153335145	0.0106108076	0.0585860279	0.0021480686	-0.0555085652	-0.0816732462	-0.0615018347	-0.0064382787	0.0522779382	0.0813350502	0.0	-0.0248679863503014	0.0136935596643752	0.0006184167451187	0.0001875135762818	0.0221816362803224	-0.0028027534087585	0.0004920249880725	7.855426670307396e-06	-0.0979629321022486	-0.016934527483322	0.0002867782210833	0.0095967360660697	-0.0004568733541868	-0.000369502263229	1.3653192253139758e-07	2.087332617658972e-07	0.0001893056044737	-5.374104843069999e-05	2.8881002864308412e-09	3.5836611885152954e-08	-0.001336957389714	-0.0002759684604307	7.615859115249082e-08	1.7874550619108723e-06
1501.44680416444	-0.3129006853325791	2254342.50573561	0.0979068388815976	1686.5956273868385	0.2982425310754024	0.0889486073422623	2844604.8103204034	1420.9171496258666	-4.399268750323472	19.35356553757264	2019005.5461008972	1502.223033587138	1233.6381885573444	0.994943	29.728649	0.04260763488651	0.0217602522851755	-0.0467133138	0.0677898227	0.0646153254	0.0206975555	0.1087984689	0.01279073	0.0983556942	0.0244254195	-0.0270121694	0.0694519444	-0.0662588802	-0.1121140999	-0.0007938271	-0.0505725102	0.0578346919	0.0589452841	-0.0662216347	0.0520988473	0.0416097263	-0.0462182989	0.0141120443	-0.0555970127	0.0187092698	0.084413447	-0.0420251792	-0.0601631626	-0.0526515966	-0.0704902121	-0.0154739855	0.0421578539	0.0070110013	-0.0491787019	0.0154699688	-0.0277645045	0.0657116692	-0.0298838083	0.0147909093	-0.0342333671	0.0965537114	0.00782426	0.0616831251	0.004645878	0.0346914402	0.1022956942	0.0193376917	0.0641791924	0.0254063594	-0.041132575	-0.1042202492	-0.0080290857	-0.0849318036	0.0441579543	0.033537045	0.0593739132	0.0213525183	-0.0189851633	0.0113146285	0.0116669148	-0.0551442603	0.0122773903	-0.0210512398	-0.0523612561	0.0119787669	0.0015691205	0.1367357727	0.0296560735	-0.0536367909	-0.0867512582	-0.0627589204	-0.0123723335	0.1069285522	-0.0212727502	-0.0148665439	0.0165739792	0.0284608297	0.0793795676	0.0500669093	-0.0197123955	-0.1004172844	0.0294872922	-0.0253670707	-0.068375545	0.0980988535	-0.0303987314	0.0431950478	0.009571135	0.0330695925	-0.1244734364	-0.0376476578	0.0378095036	-0.0239564761	-0.0405671324	0.0006619069	-0.0585779934	0.0706229652	0.024259569	-0.1082919239	0.0500936568	0.0572025293	0.0246006885	-0.0412854085	0.023788376	-0.1611046139	-0.0061910882	0.0579832024	0.0004296612	-0.0573739757	-0.0817815676	-0.0585860279	-0.001288936	0.0567584152	0.0817680248	0.0	-0.0224549324952363	0.0024130538550651	0.0005042239933656	5.822828907444543e-06	0.0268423475031909	0.0046607112228685	0.000720511619482	2.1722229102972416e-05	-0.1087646537831332	-0.0108017216808845	0.0001166771912712	0.0118297499125648	-0.0005270480161267	-7.017466193990002e-05	4.924483178379253e-09	2.7777961130309026e-07	-6.310231079553752e-05	-0.0002524079152692	6.370975569056259e-08	3.9819016277366114e-09	-0.0015090177750587	-0.0001720603853447	2.960477620496668e-08	2.2771346454431096e-06
1503.2751499232425	1.8283457588024703	2259836.176376747	3.342848213730981	1680.222996187526	-6.372631199312536	40.61042840245154	2823149.316917387	1429.4152809799905	8.49813135412387	72.2182365119432	2043228.0454991048	1509.0876134236653	1233.9027445535098	1.024656	30.616446	0.032561159940037	0.0165139799375907	0.0368176511	0.0573175332	0.0563305705	-0.0617548395	0.0097464066	-0.0194008341	0.0601209553	0.0557084303	-0.0355898931	0.0695396254	-0.0293238121	0.0395064529	-0.0499117374	0.0511764327	0.0224182971	0.0243818261	-0.0383936395	-0.110136418	-0.0316563749	-0.0106770302	0.0842753615	0.0378979974	-0.0183442369	0.0075786171	0.0048908371	0.0142976476	0.0255124679	0.0101354805	-0.0442450952	0.0807695711	0.0747489213	0.0415366096	0.0108797326	-0.0738394677	-0.0183229414	0.002109926	-0.0633603633	0.0322313094	-0.0094748889	0.0541556633	0.0402429063	-0.0957669294	-0.0063918481	-0.0360065409	-0.0746705519	0.0574713545	0.0601258247	0.1156603412	-0.0463560532	0.0274171563	0.073552863	0.0469637937	0.0225787449	0.0726955425	0.0023858382	-0.0314379629	-0.045852602	0.0126318641	-0.0550282099	0.004756066	0.002443941	-0.0193445041	0.085212174	-0.0155123256	-0.029287877	0.0074845451	-0.1235900399	0.0192510876	0.0137165017	-0.0728110057	0.0435393213	0.0063814731	0.0415260835	0.0531567757	0.0152881814	-0.007342077	-0.0689866016	0.0717044854	-0.0601983686	-0.1059782572	-0.0857115334	-0.0078546265	0.0199764191	-0.0729891909	-0.006452459	-0.0131352952	0.0587598951	-0.0245388613	0.0644853849	0.0596790048	0.0071917587	-0.0036832231	0.0165981995	-0.061135714	0.0571566098	0.0073047915	0.0220355274	0.0886465307	-0.0148796746	0.0990644403	-0.0019346886	0.0100960628	0.0066892065	-0.0478754545	0.0573739757	-0.001288936	-0.0591823858	-0.0817454551	-0.0555085652	0.0038655276	0.0609319986	0.0816236149	0.0	-0.021371206119241	0.0010837263759953	0.000456728450991	1.1744628580279086e-06	0.0316096042204634	0.0047672567172724	0.0009991670789743	2.2726736608379733e-05	-0.1133824990850556	-0.0046178453019223	2.132449523248677e-05	0.0128555910987726	-0.0005298730184429	-2.825002316199994e-06	7.980638086535333e-12	2.8076541567378986e-07	0.0001918512152521	0.0002549535260476	6.500130044412337e-08	3.68068887937076e-08	-0.0013249496725256	0.000184068102533	3.38810663701358e-08	1.7554916347256947e-06
1505.0569418242612	1.781791901018778	2265196.3981333976	3.1747823785361104	1668.5565375523852	-11.66645863514077	136.10625708545066	2784080.919008804	1424.8354819594629	-4.579799020527616	20.97455906842572	2030156.150650655	1506.2937850498015	1225.337781524658	1.065953	31.850407	0.0889217516842888	0.0475993054847404	0.065583016	0.0397758125	-0.0371285143	-0.04456724	-0.1056578999	-0.1035366751	-0.0795577276	0.0271493641	-0.0558089259	-0.0883355291	-0.0087204545	0.0635123991	-0.0293449012	-0.0135727359	0.0140589472	-0.0260470433	0.1539135732	-0.0596782814	-0.0333415623	-0.0355276117	-0.0354301093	0.0547711273	0.0849400534	0.007567599	-0.1087840568	-0.0415312341	0.0184127739	-0.0529205924	0.0162277738	0.0837033331	0.0514657126	0.0957593615	-0.1424189129	0.0108828699	0.0066748664	-0.0274283294	-0.0300060921	-0.0279476319	0.0350494236	0.0454966683	0.0544867428	-0.0821437353	0.0458254135	-0.0141482795	0.0527751662	-0.156987793	-0.0032258003	0.0764371482	0.0224785292	-0.0346775984	-0.0022063622	0.0278868457	-0.0399052304	0.0636507303	-0.0716182896	0.0455116216	0.0875309447	0.0207917392	-0.0124788582	0.0019253911	-0.0303115147	0.0115247833	0.0069752447	-0.0078430092	-0.0408078035	-0.1445532804	0.0339778498	0.073270778	-0.0378519362	-0.0468129099	0.0186523648	-0.0098050956	0.0553971586	0.0583251528	0.0247936601	-0.0041416183	0.0081440718	-0.0226325355	-0.1331145221	0.0164342898	0.0197494995	0.1073913943	-0.0524271626	-0.0447795687	-0.0185739863	-0.1118695406	0.1266989353	0.0207571981	0.0226211093	0.0911946037	-0.0612053439	0.0577323706	0.083963497	0.1054516127	0.1183104685	-0.071405788	-0.0396595382	0.0443657887	-0.0989573754	0.0684240879	-0.0193216999	0.0238759919	-0.011006614	0.0070855055	0.0567584152	-0.0030069641	-0.0609319986	-0.0815649727	-0.0522779382	0.0090046335	0.0647761217	0.0809028402	0.0	-0.0244857862942353	-0.0031145801749942	0.0005995537304469	9.700609666467518e-06	0.0579024860072792	0.0262928817868158	0.0033526978858231	0.0006913156326554	-0.1134552380849243	-7.273899986870447e-05	5.290962101899389e-09	0.0128720910489068	-0.0002452704498568	0.0002846025685861	8.099862204580578e-08	6.015759357295705e-08	-0.0003132884646015	-0.0005051396798536	2.551660961625975e-07	9.814966205236533e-08	-0.0017240384385381	-0.0003990887660124	1.592718431573799e-07	2.9723085375568897e-06
1505.6942074668398	0.6372656425785408	2267115.0463991947	0.4061074992110405	1680.7512407113384	12.194703158953187	148.71078513498287	2824924.7331527034	1423.9518753961222	-0.8836065633406633	0.7807605587786977	2027638.9434441333	1505.3145093009584	1259.0760329033346	1.150599	34.379616	0.0773624684818056	0.0417480458427578	0.0726810032	-0.0243633733	0.0847146008	0.0348992545	0.0284483451	-0.0240509133	0.0432341939	-0.0433234364	0.0588695176	-0.0476626367	-0.0455789175	-0.0283049621	0.0129276523	0.0337781073	-0.0735732159	-0.0200603791	-0.0570167132	0.0629636181	-0.0366307086	-0.0426639472	0.0226124526	0.0034087129	0.0498466104	-0.0793296889	0.0500808688	-0.0114126805	-0.043060663	0.0286644773	0.0087120801	-0.0613600198	0.0385606018	0.0195677006	-0.0684987412	0.0344040136	0.0493745887	-0.008998475	-0.0419905927	0.0714623264	0.0948069108	-0.075368022	-0.0077573456	-0.0348769861	-0.0188575406	0.0148434483	-0.0365273224	0.0290543426	0.0556930005	-0.040643338	0.0302138083	0.0177263529	0.0136409014	-0.0214895849	-0.0624178377	-0.0391197258	-0.0873631154	-0.0178427022	0.0364002056	0.0486019925	0.0320799833	-0.037908533	-0.0460567601	0.0376009656	0.0547002274	0.0042852887	0.0224863146	0.0261658992	0.0923129326	-0.0182258342	-0.0826538183	0.0102775983	0.055766347	0.0515867821	-0.0711795201	-0.0011783662	-0.0624525105	-0.0485837169	0.0171233365	-0.0875631677	-0.0313340238	-0.0035459902	0.0650728398	-0.0778307091	-0.0154916448	-0.0674144184	-0.0145011169	-0.0109485069	0.0730943739	0.0515458772	-0.0126575709	0.0345316608	-0.032996353	-0.0595111439	0.0132882442	0.0104771861	0.0030173097	0.0701597536	0.0002166746	-0.0370371525	-0.0295248133	0.023777672	0.0541985887	0.0501653373	0.0476272838	-0.0167339837	0.0561365888	-0.0047236643	-0.0626210761	-0.0812404389	-0.0489030612	0.0141079643	0.0682699992	0.0796107903	0.0	-0.0243314181277156	0.0001543681665196	0.0005920179081057	2.3829530834653612e-08	0.0409049002270194	-0.0169975857802598	0.0016732108625824	0.0002889179223572	-0.1134661273940054	-1.088930908109409e-05	1.1857705226359819e-10	0.0128745620657926	-0.0006938589444263	-0.0004485884945694	2.012316374601303e-07	4.814402347603793e-07	0.0001920116723683	0.0005053001369698	2.553282284216987e-07	3.686848232567138e-08	-0.0014739345655585	0.0002501038729795	6.255194727939581e-08	2.1724831035481245e-06
1502.6602291713257	-3.033978295514089	2257987.764333221	9.205024297650578	1690.001623898942	9.250383187603576	85.56958911749886	2856105.488781061	1426.0048213731377	2.052945977015497	4.214587184544114	2033489.7505794344	1506.256246930077	1298.1750857140037	1.078904	32.237381	0.0658987669758045	0.0329893922886576	-0.0138664839	-0.1230185662	0.0173906633	-0.0118084009	0.0786731697	0.0538303262	-0.0387339319	-0.0969797901	-0.019404381	0.1079385459	-0.0155360956	-0.1269998362	-0.0474637514	-0.0112356996	0.013009045	0.0905007207	-0.068014727	0.0496436489	0.0755255092	0.0260886415	-0.0693082366	0.0059042117	-0.0265077522	-0.0524818624	0.0370037894	-0.0451233856	0.0328915464	-0.0066319064	-0.0250830751	0.008022742	-0.0439531005	0.0264951822	0.054695953	-0.0172207978	0.0516854722	-0.0087694181	-0.0804248749	0.0147457814	-0.0070056341	-0.1030379031	0.0609277662	0.0461882382	0.0786537907	0.0531504289	-0.0209663761	0.0746262678	0.015833877	-0.0207993794	0.0813345113	0.0367755849	-0.0834050609	-0.0290447006	0.0248312011	-0.0714916708	0.0629391544	0.0124676513	-0.0484813408	-0.0208647098	0.0063100411	0.0377482508	-0.030127706	-0.0205936681	-0.0228993868	-0.1204975808	0.0073707201	0.0189367952	0.0784062352	-0.0762702052	-0.0349165424	-0.0020438692	-0.0258564906	0.0834398752	0.0372332943	0.0010948262	0.0192308912	0.010688721	-0.0244068715	0.0281286638	-0.0364667511	0.0436844859	-0.0132421714	-0.0630012139	-0.0690496574	0.0351949796	-0.0232259069	0.0443670245	-0.004791204	-0.0477917109	-0.0329644932	-0.0576705035	0.0223939325	0.0151462422	-0.0214096327	0.002405328	0.0211420923	0.0605871698	-0.0927304083	-0.0037055751	0.0096206316	0.0365631685	-0.0792483376	-0.0511702	0.0398795085	-0.0182407374	0.0555085652	-0.0064382787	-0.0642479401	-0.0807724271	-0.0453932464	0.0191552445	0.0713947398	0.0777565887	0.0	-0.0224797269881094	0.0018516911396062	0.0005053381254599	3.4287600764961103e-06	0.035235441966563	-0.0056694582604563	0.001241536370579	3.214275696705725e-05	-0.0937701288992656	0.0196959984947397	0.0003879323567047	0.0087928370737848	-0.0001740399351046	0.0005198190093217	2.702118024521937e-07	3.0289899011213386e-08	-5.487235026824244e-05	-0.0002468840226365	6.09517206332008e-08	3.0109748239606863e-09	-0.0014670052158967	6.929349661800085e-06	4.801588673548895e-11	2.1521043034681235e-06
1501.0677714283304	-1.5924577429952933	2253204.4544208143	2.535921663225664	1688.4793034231425	-1.5223204757994608	2.3174596310382967	2850962.358088301	1428.0949581727286	2.090136799590937	4.368671841004244	2039455.2095583675	1505.51614797683	1274.320346320657	1.095056	32.719997	0.0399839809065253	0.0186953414319153	-0.1160692861	-0.0298413283	0.0523424531	0.0448326281	-0.0729777394	0.1385333299	0.0239209731	-0.0127376711	0.0510198324	-0.0687109993	0.0088887929	0.0332633643	-0.0005895506	0.0897792857	-0.0262541967	0.130695679	-0.096947274	-0.0229348151	0.0036132628	-0.0029131748	0.0352533005	0.0541629242	0.049712614	0.1391051388	0.045492092	-0.0546413509	0.0508720699	-0.0305518771	-0.0133855548	0.0754719618	0.0817760149	0.0176227468	-0.0213862361	-0.0786756422	0.0708126637	0.0222220918	0.0902640877	0.03221565	-0.0908475943	-0.060312645	-0.1074181105	0.003275266	-0.0533542342	0.0051923555	0.0242069749	0.112437215	-0.083069431	-0.028108791	-0.0155422318	0.024746875	0.049599069	-0.1059404031	0.0392957265	0.1357026371	-0.0049487777	0.0119633457	-0.018439808	-0.0235484293	-0.000327054	0.0270786595	0.0519615587	0.1256186649	-0.049358478	-0.0214375982	-0.0813093703	-0.0433239242	0.1335948135	-0.0156248537	-0.0664884932	-0.0492487522	0.0461177779	0.0365280721	-0.0661120568	0.1140838251	-0.024973897	0.0356144461	-0.0550361796	0.0231373137	0.0438380578	0.069120683	-0.0061099659	-0.0686946295	0.0229647245	0.0962275347	0.022690727	0.0149752947	0.0055063814	0.045188332	0.0714364988	-0.0117515203	0.0289811931	0.0173633412	-0.0035280428	-0.0802988292	-0.0178375675	0.0437602894	-0.0605511583	-0.0085936265	0.027045007	0.1039851709	-0.0639727913	0.0254379565	-0.026046787	0.0593481564	0.0548744136	-0.0081500502	-0.0658109743	-0.0801617636	-0.0417581784	0.0241264213	0.0741334478	0.0753533283	0.0	-0.020773144099877	0.0017065828882323	0.0004315235157942	2.912425154407637e-06	0.0257291814508562	-0.0095062605157068	0.000661990778131	9.036898899248616e-05	-0.0986627817849239	-0.0048926528856582	2.3938052259540432e-05	0.0097343445095395	-0.0003672181607199	-0.0001931782256153	3.7317826851875753e-08	1.3484917756250632e-07	-0.0002872208993665	-0.0002323485490982	5.39858482680654e-08	8.249584503290112e-08	-0.0015190481335217	-5.204291762500005e-05	2.7084652749225407e-09	2.3075072319557606e-06
1499.5204287618444	-1.5473426664859744	2248561.5162741058	2.394269327527925	1671.0818213658615	-17.397482057280968	302.6723819334132	2792514.453699445	1427.5780382977416	-0.5169198749870247	0.2672061571566013	2037979.055430028	1501.3454378218878	1242.0623545298856	1.044907	31.221565	0.0620722734797694	0.0328521629802685	-0.056690047	0.0330628829	0.0324432062	0.0087282415	0.1043091736	0.0566512807	0.0670653355	0.0587575972	-0.0234164962	-0.0390014153	0.1207760333	-0.0536282704	0.0472354408	-0.0633776258	0.0594048798	0.0288440327	-0.0766261257	0.0123162405	0.0318378599	0.0680164171	0.0812472007	0.0201807058	0.0691651336	0.1585455872	-0.0128996632	0.028779908	0.031356552	-0.0577951093	-0.0008854187	-0.0205549351	0.0217378184	-0.0328739563	-0.0272448823	-0.0332932987	0.0058945658	-0.0861288166	-0.0023830317	-0.085164002	-0.0956088401	-0.0033604624	-0.0243207641	0.0696496931	-0.0652012793	-0.0487409958	0.0215889891	0.0829041619	-0.0244311489	-0.0482882039	-0.0933928105	-0.0913463605	-0.0806738708	-0.0365832216	0.0636707216	0.0895314652	0.0592271391	-0.0369898071	-0.0630139001	-0.0230715615	0.0013728668	0.1607387906	0.0379435017	0.0048707702	-0.0629681472	-0.0309864704	-0.0192310801	0.0038752455	0.0336660016	0.0187112159	-0.0090916886	-0.0230815912	-0.0674469972	-0.0309643518	0.0323964096	0.0509034558	0.0631970956	0.0064067882	0.0845470156	0.0532863126	-0.031946018	0.0367952077	-0.0397291819	-0.0429432928	0.0870405367	0.025993074	0.004148627	0.0125987411	-0.0004542517	0.0253665746	-0.1208887673	-0.0352826786	0.0896900118	0.0521825974	0.058369679	0.0075081455	0.0983431197	0.0461582466	-0.0153284758	0.0253999796	-0.0694186114	0.002193618	-0.0549265435	-0.0106292821	-0.0146848824	-0.0439243635	0.0542342041	-0.0098582228	-0.0673086259	-0.0794095271	-0.0380078875	0.0290017444	0.0764713151	0.0724179791	0.0	-0.0213277309104569	-0.0005545868105799	0.0004548721057888	3.075665304691871e-07	0.0317284278455787	0.0059992463947225	0.001006693133552	3.5990957304590924e-05	-0.1231169724013909	-0.024454190616467	0.0005980074387065	0.0151577888932848	-0.000692279232083	-0.0003250610713631	1.056647001157264e-07	4.792505351734282e-07	-0.0003103797719743	-2.3158872607800048e-05	5.363333804643114e-10	9.633560285081849e-08	-0.0017921131827108	-0.000273065049189	7.456452108864556e-08	3.211669659645833e-06
1500.4646774612315	0.9442486993871172	2251394.2483088374	0.8916056062942622	1675.018534578235	3.9367132123734336	15.49771091647556	2805687.091180617	1426.336958525197	-1.2410797725447082	1.5402790018196248	2034437.1192549088	1504.895628020877	1224.929738998413	0.978046	29.223774	0.071108357569707	0.03766160072408	-0.0403570436	0.0865795731	0.0606231664	-0.0177309361	0.072239633	-0.0017060685	0.0961882996	0.0438504305	-0.022691879	0.0950772357	0.0270742972	0.0103344886	-0.0091379871	0.0321659244	-0.0008556877	0.0937879337	-0.0562195701	-0.0290713082	0.0298278552	-0.0543848562	0.0872359975	-0.0425928507	-0.0666472436	0.0336386185	-0.0352671987	-0.036421064	-0.1050896716	0.01807479	0.0159536423	0.0339398116	0.0438227393	0.0653433959	0.0513686738	0.0273794746	0.0033189062	0.0638097058	0.024708629	-0.0831609094	-0.0345513124	0.0848453836	0.0578732406	-0.0604322545	-0.0957306248	0.0793024342	-0.1320905662	0.0683923912	0.0342517294	0.0348658859	-0.090979976	-0.016921323	0.0387921282	0.10383124	0.0647723869	0.0307120662	0.0643815996	0.0114354966	-0.0012547176	0.0339897974	0.017170322	-0.0981912578	-0.0308530612	0.0430864461	0.0156662614	-0.0265347489	0.0460637896	-0.0680942841	-0.1129925707	-0.0014004006	0.0007308972	-0.0254101216	0.0023848287	0.0284416476	0.014231391	-0.0551724905	-0.0034210457	-0.0199544024	-0.0529104979	0.0786921578	0.0057665718	-0.0321069187	-0.0625532449	-0.0239066143	0.0710431178	-0.04619086	0.0242259075	-0.00996252	0.0327840145	-0.0814098041	0.0091656568	-0.0274700314	-0.0362267626	0.0725264802	0.0444100202	-0.0307877913	0.0830392538	0.0015165458	0.0430008746	0.0052096948	-0.0618553374	0.04990315	-0.0640192757	0.0067926476	-0.0648632308	0.0680507829	0.0535880074	-0.0115620423	-0.0687394071	-0.078517046	-0.0341527217	0.0337618442	0.0783957008	0.0689712685	0.0	-0.0102233892765468	0.0111043416339101	0.0001045176882998	0.0001233064031225	0.038610346647232	0.0068819188016533	0.0014907588682194	4.736080639254919e-05	-0.1404429279745045	-0.0173259555731136	0.0003001887365215	0.0197242160180518	-0.0006221487039079	7.013052817510007e-05	4.918290982118505e-09	3.870690097742797e-07	-0.0002456235079086	6.475626406570004e-05	4.1933737357466754e-09	6.033090763732608e-08	-0.001211077143731	0.0005810360389797	3.376028785933356e-07	1.4667078480676374e-06
1502.1116881914331	1.6470107302016004	2256339.523801317	2.712644345399209	1670.8706374010503	-4.147897177184632	17.205050992496236	2791808.686928992	1425.8242943365842	-0.512664188612689	0.2628245702859068	2032974.9183204183	1507.7073656717937	1214.582280102898	1.077058	32.182228	0.1039576526137125	0.0469543272188434	0.0721896713	0.052360643	0.0718877963	-0.0471279624	-0.0229732878	-0.0301207643	0.0757304558	-0.0003154862	-0.0330333564	-0.0024364242	0.0287611865	0.0927977283	-0.0819273971	-0.0626479529	-0.0090868071	0.0548741581	-0.0144156418	-0.0583853453	-0.0331602319	-0.0409733191	-0.0208539996	-0.0056169168	-0.0532683712	-0.0139527819	0.0075593856	0.0463566794	0.0121576161	0.1329815117	0.0828945604	-0.0866386445	-0.0183260379	0.0313244608	0.0287600858	0.0367728993	0.0739177938	0.009358508	-0.000441914	-0.0106036528	-0.083288406	0.0198980303	0.1277583917	-0.0189750506	0.0625521467	-0.0415526512	0.0007269563	0.0257561337	0.04366543	0.058245021	-0.0102397981	-0.0379467004	0.0582239893	0.0656826243	-0.1219254516	-0.0076915693	0.0220884709	0.0522149009	-0.0236970019	0.0099045477	0.0969903416	-0.0416616238	0.0953775413	0.0255275329	-0.0637659801	0.0089066119	0.0103961569	-0.0341274031	-0.1106990509	0.1003327765	0.0837326056	0.0008789867	-0.0467015958	0.0379260309	-0.0079452683	-0.019433934	0.1396808168	0.0007381746	0.0537760893	0.0286021671	-0.0327957987	-0.0597195743	-0.0608004413	-0.0129035551	0.0082423242	-0.0904134886	0.0588807058	0.0614806868	-0.0176485573	-0.0277024028	0.0431672416	0.18146667	-0.0262250239	-0.0470406626	-0.0333404104	-0.0183982699	-0.0649895656	-0.1135995351	0.1405898228	0.045817446	-0.0401427874	0.1265681636	-0.0020492784	0.0817249277	-0.0549085115	-0.0983767315	0.0529358947	-0.0132607564	-0.0701018962	-0.0774858966	-0.0302033187	0.038387809	0.0798961996	0.0650375345	0.0	0.0155441361506376	0.0257675254271844	0.0002416201686695	0.0006639653666405	0.0531564401925237	0.0145460935452916	0.0028256071339413	0.0002115888374283	-0.1574505270586144	-0.0170075990841098	0.0002892584266058	0.0247906684710354	-4.899931389060631e-05	0.0005731493900172	3.285002232771958e-07	2.400932761750164e-09	1.0324400563366254e-06	0.0002466559479649	6.083915666648151e-08	1.0659324699283742e-12	-0.0013240004968913	-0.0001129233531602	1.2751683688965802e-08	1.752977315768409e-06
