global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106	motion_outlier107	motion_outlier108	motion_outlier109	motion_outlier110	motion_outlier111	motion_outlier112
2011.7021520521755	-17.845867889139527	318.47500071662125	4046945.548571354	2344.690931896236	-82.07165732159683	6735.756935513618	5497575.56611644	2128.7962570835166	-14.345212780589918	4531773.50417279	205.78512972040036	2152.5727897618863	1843.734656653283	1.281247	74.51086399999998	0.7619189341052278	0.6332907331023483	0.0054984255	0.045413768	0.0027179286	0.0182273209	0.0276766877	0.149426968	0.0601429095	-0.0137377334	0.0314382394	-0.1190383768	0.0322415525	0.1534745044	-0.0087152131	0.0375629162	0.0063016481	0.0129684243	0.065373977	0.0060767203	0.006983287	0.0091879662	-0.0034796577	0.0549189596	-0.1267899679	0.0436558068	-0.1033711131	0.0209093714	-0.0227167369	0.0066470348	-0.1142091805	-0.0229158471	-0.0516282026	-0.0051310251	0.0348395824	0.0042571071	0.0046646885	-0.0236704483	0.0665286387	-0.0741911443	0.04934431	0.0159732614	-0.0464135519	-0.0040455064	0.0266699462	0.0747635377	0.0552666915	0.0264477464	-0.0068322673	-0.0389598496	-0.0645158866	-0.0791897184	-0.0805062393	-0.1343905666847717	-0.0577474996447334	0.0033347737152184	0.018060824413854	0.072450527937562	0.0080416925767964	0.0052490789984314	6.46688194997024e-05	0.6316504077857346	0.621134910975158	0.3989822376558847	0.3858085776321175	-0.0031058608980404	0.0010191139832038	1.0385933107617185e-06	9.64637191797632e-06	0.0005822735313725	0.0004248623481884	3.390424653370018e-07	1.8050801490816127e-07	-0.0004970967128676	-5.5920286778499975e-05	3.127078473389679e-09	2.471051419437731e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020.6062032425973	8.904051190421796	79.28212760165181	4082849.428582464	2447.0571215328755	102.36618963663932	10478.836780724405	5988088.556044762	2140.878176063215	12.081918979698456	4583359.364743758	145.9727662319978	2175.207297682893	1796.4698104683575	1.509645	87.793335	0.5222790252947701	0.276484191114315	0.0035731437	0.0236926043	0.0095152008	-0.0058383258	0.0522265282	-0.0187890251	-0.0254205904	0.0529763571	-0.1187149718	-0.0105157764	-0.0424825045	-0.1413680368	-0.0028508044	0.0098595764	-0.0179512611	0.003692115	0.0191089709	-0.0230773062	-0.0230670697	0.0086494566	-0.0270696468	0.0208669356	0.0082080476	0.0328748617	-0.0123712826	0.0078160635	-0.0060012715	0.0113733175	0.06832948	-0.0415682591	0.0163537088	-0.0044718396	0.0134340088	0.0289495096	-0.027559822	0.0268912387	-0.0399810259	-0.0099236455	0.0547161362	0.0301035519	0.0360987636	0.0024175213	0.0304074663	0.0744157659	0.0539958877	0.024008292	-0.0102334157	-0.0426618292	-0.0675308461	-0.0804338397	-0.0790844839	-0.073616636963024	0.0607739297217477	0.0036934705338239	0.0054194092377456	0.0740045066328178	0.0015539786952557	0.0054766670019667	2.4148497853089026e-06	0.429597685936848	-0.2020527218488865	0.1845541717622947	0.0408253024065435	0.0006170270829139	0.0037228879809543	1.3859894918733982e-05	3.807224210492368e-07	0.0019833375741029	0.0014010640427304	3.933627932848377e-06	1.962980451832052e-06	-0.0005311125897605	-3.401587689290007e-05	1.1570798807929326e-09	2.820805830021052e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2017.9648955714088	-2.6413076711885424	6.976506213879441	4072182.319758527	2443.28210490182	-3.775016631055678	14.25075056474696	5969627.444133467	2150.0707290864325	9.192553023217442	4622804.140074263	84.50303108466414	2181.198962388915	1816.0206009334008	0.677453	39.397255	0.1200126533093201	0.0742364001840942	0.0063658903	-0.0032964673	0.0302763611	0.001487705	0.0141521878	-0.0168411538	0.0131587503	0.027350815	-0.0583877587	0.031937492	-0.010816271	-0.0298169152	0.0098775556	-0.0018859884	-0.0249059792	-0.0084426016	0.0100457567	-0.0284887149	-0.0027071466	0.0141673247	-0.0211415246	0.0433891408	0.0030502212	0.0482714769	-0.0254856355	0.0443910679	-0.0472706318	0.0023950838	0.0064647459	-0.0187388357	-0.0233279244	-0.0092668614	0.03057404	0.0267132645	-0.0275147097	0.0084271974	-0.0228444577	-0.0046239568	0.0528844524	0.0287429578	0.0211843797	-0.0035426794	0.0118417262	0.0740598336	0.0527013995	0.0215451443	-0.0136166111	-0.0462468756	-0.0702792922	-0.0812459471	-0.0771080077	-0.0668484865268084	0.0067681504362155	4.580786032724531e-05	0.0044687201509248	0.0764654748367092	0.0024609682038913	0.0058469688420034	6.056364500564452e-06	0.4000574579637899	-0.0295402279730581	0.1600459696724495	0.0008726250687002	-0.0005880865551134	-0.0012051136380273	1.4522988805593943e-06	3.458457963051461e-07	0.0015656574660312	-0.0004176801080717	2.451283300939238e-06	1.7445667267878712e-07	-0.0005290402019364	2.0723878240999725e-06	4.294791293477819e-12	2.7988353526490696e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015.937638131943	-2.0272574394657568	4.109772725869257	4064004.560836997	2442.599175165164	-0.6829297366557512	0.4663930252086937	5966290.73051754	2142.4536107023	-7.617118384132482	4590107.4740113225	58.02049247788903	2176.1742134723727	1802.460785542019	0.561823	32.672821	0.1412514103796979	0.0664715967128651	0.0070921523	0.0157960209	0.0151767774	-0.0082429025	0.0048539695	-0.0230181745	0.0571474123	0.0661482826	-0.0262212474	0.0165619373	-0.0033248829	0.0210588314	-0.0001540651	0.0017790648	-0.0234804585	0.0006402209	0.0095996335	-0.0254031128	0.0043489288	0.008803589	-0.0223928273	0.0324171433	-0.0225917942	0.0308297094	-0.0479445493	0.0167755292	-0.0246377082	0.012149121	0.038769697	-0.0338379711	0.0061265783	0.0034013485	0.0376341657	0.0382655306	-0.0339778429	0.0229837997	-0.0547148871	-2.61233e-05	0.044795679	0.0307504087	0.0184569926	0.0035574926	-0.0019497711	0.0736957799	0.0513837948	0.0190607341	-0.0169759185	-0.0497051625	-0.0727503781	-0.0816216788	-0.0745906743	-0.0404380225654108	0.0264104639613976	0.0006975126066562	0.0016352336690006	0.0613544022233725	-0.0151110726133366	0.0037643626721873	0.0002283445155255	0.4548695415084935	0.0548120835447036	0.2069062997921471	0.0030043645025115	-0.0008488266781152	-0.0002607401230017	6.798541174299376e-08	7.205067294800852e-07	0.0013779175182231	-0.000187739947808	1.8986566870261075e-06	3.524628800298809e-08	-0.0009789159363317	-0.0004498757343952	2.023881763977105e-07	9.58276410404169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015.3876681960128	-0.5499699359302213	0.3024669304270916	4061787.4531165618	2433.414232906879	-9.184942258284991	84.3631642880294	5921504.828913774	2144.2246530452244	1.771042342924375	4597699.362726913	3.1365909804310586	2175.938368995591	1794.0210450505	0.506705	29.467396	0.1536820766166864	0.0795157486247515	0.009039902	0.0034535543	0.0156204515	-0.0087237866	0.017113182	-0.0098493665	0.0166003236	0.0399741442	-0.0494603704	0.0194989819	-0.0150462041	-0.0263285519	0.0034394453	0.0007859717	-0.0146034781	-0.0025771273	0.0073594865	-0.0172144034	0.0050282563	0.0122790487	-0.0220573363	0.0359610329	0.0051875643	0.025725082	-0.0275018929	0.0221330638	-0.0331677057	0.0075741359	0.0378901748	-0.0158141216	-0.0035992803	-0.0035211366	0.0290015423	0.0320471439	-0.0305423015	0.0195427272	-0.0557675515	0.0073820178	0.0411803749	0.0321286091	0.0258181812	-0.0007660235	-0.0175321675	0.0733236445	0.0500436514	0.0165575133	-0.0203054443	-0.0530272111	-0.0749343514	-0.0815590168	-0.0715501408	-0.0462886074625856	-0.0058505848971747	3.422934363904985e-05	0.0021426351808253	0.0761855026388076	0.0148311004154351	0.0058042308123277	0.0002199615395327	0.4867608004800701	0.0318912589715765	0.2369360768839986	0.0010170523987921	-0.002184980099594	-0.0013361534214788	1.7853059657295046e-06	4.774138035621807e-06	0.0017001744679867	0.0003222569497635	2.8905932215938584e-06	1.0384954167093937e-07	-0.0006151436609241	0.0003637722754076	1.323302683552228e-07	3.784017235751042e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2015.927061494561	0.5393932985482479	0.2909451305187593	4063961.917266096	2440.589627464345	7.175394557466007	51.48628705531279	5956477.729686551	2143.1693409234704	-1.0553121217540138	4593174.823874342	1.1136836743209584	2176.562729167204	1784.8577463467182	0.503823	29.299789	0.1951600676895738	0.1326140989385557	0.0069255583	0.0125046751	0.017338448	-0.0106545674	0.0043396449	-0.0146073345	0.0401209494	0.0383130624	-0.0146062576	0.035521376	0.0366956794	0.0250317343	0.0022499634	0.0030803606	-0.016133007	-0.0021755624	0.006308605	-0.0147443345	0.0102231653	0.0073973291	-0.0223439235	0.028058068	0.0061296051	0.0314233182	-0.0299637303	0.0468559737	-0.0588285681	-0.0017834052	0.0290957217	0.0054104536	-0.0086560119	-0.007151239	0.033453308	0.0045261072	-0.0090340572	0.0121629208	-0.0511437457	-0.0182736763	0.0201759101	0.0084103215	0.036148983	0.0097414596	-0.0390909498	0.0729434684	0.0486815572	0.0140379523	-0.0235993474	-0.0562039158	-0.0768225931	-0.0810582975	-0.0680077345	-0.0639874516923839	-0.0176988442297983	0.0003132490870706	0.0040943939740851	0.0733950736575792	-0.0027904289812284	0.0053868368372014	7.786493899279376e-06	0.6160196632758073	0.1292588627957371	0.379480225542439	0.0167078536112472	-0.0028729552515788	-0.0006879751519847	4.733098097485082e-07	8.253871877574206e-06	0.0015690155374812	-0.0001311589305055	2.461809756857419e-06	1.7202665051346592e-08	-0.00070424821209	-8.910455116589993e-05	7.939621038476478e-09	4.959655442319615e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2018.33513294316	2.408071448599003	5.7988081015577	4073676.7088726833	2429.950089217833	-10.639538246512076	113.19977409899325	5904657.436089755	2143.8831271319323	0.7137862084618973	4596234.862800993	0.5094907513904111	2177.064870836449	1790.4528041601732	0.491029	28.555796	0.4255223188398059	0.2372790934181457	0.0073105292	0.0113507545	0.0094366489	-0.0161117698	0.0158485752	0.0028829055	0.0212955502	0.0328034759	-0.0319564146	-0.0133543035	0.0438345199	-0.0013688567	0.0040147127	-0.0038350459	-0.0087630127	-0.0034800962	0.0008917532	-0.0127035156	0.0025421935	0.0019586732	-0.0193180489	0.0262437085	-0.0163988933	0.0392087012	-0.0362197673	0.052206471	-0.0717114409	-0.007460341	0.001451551	0.0276873172	-0.0263343245	-0.0196446275	0.0227543593	-0.039774722	0.0059888484	0.0073417492	6.39611e-05	-0.0190230028	0.0069343192	-0.0224472579	0.0261870357	0.0076149234	-0.0098453516	0.0725552932	0.0472981097	0.0115045374	-0.0268518493	-0.0592265694	-0.0784076511	-0.0801222105	-0.0639883028	-0.0549935711301685	0.0089938805622154	8.088988756739604e-05	0.0030242928656489	0.0041841401441047	-0.0692109335134745	1.7507028745508497e-05	0.0047901533178065	0.7596427201482783	0.143623056872471	0.5770570622742754	0.020627582465393	-0.0062433870097851	-0.0033704317582063	1.1359810236725614e-05	3.897988135395333e-05	0.0021789298992556	0.0006099143617744	4.74773550587002e-06	3.719955286986739e-07	-0.0006107053742378	9.35428378521999e-05	8.750262513442962e-09	3.729610541229314e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2022.705089302341	4.36995635918106	19.096518581146988	4091335.878289592	2431.254013163932	1.3039239460990757	1.7002176572105852	5910996.076525725	2148.676815580986	4.793688449053661	4616812.057815246	22.979448946590495	2180.1688780999684	1795.0312721679722	0.430074	25.010963	0.079399868061632	0.0458793747969146	0.0027866761	0.0083171557	0.0088699005	-0.0091410177	-0.0045969411	-0.0213793165	0.0536993022	0.0248480704	0.0087921914	0.0169848471	0.045200902	0.0755936184	0.0102963106	-0.0025415226	-0.0058598542	-0.0105947871	-0.0020905625	-0.0034781746	0.0074344984	0.0020742522	-0.0126374215	0.0235624059	-0.0024275286	0.0313242675	-0.0332179473	0.0389850394	-0.0627938099	-0.0024472334	0.0195818386	0.0270694381	-0.021018081	-0.0079605555	0.0276485283	-0.0355406563	-0.000333477	0.0101997918	0.0002436647	-0.0183881314	0.0087299756	-0.0123186986	0.0306744168	0.0067125553	-0.0181476524	0.0721591615	0.0458939156	0.008959769	-0.0300572439	-0.0620868871	-0.0796832699	-0.0787557834	-0.0595200392	-0.0512557435646527	0.0037378275655158	1.3971354909529771e-05	0.0026271512483654	0.0203544991997404	0.0161703590556357	0.0004143056376722	0.0002614805119881	0.7692130996359339	0.0095703794876556	0.5916887926515211	9.159216353773908e-05	-0.0054560385639829	0.0007873484458022	6.199175751071399e-07	2.9768356811668587e-05	0.0022257353684143	4.680546915869976e-05	4.95389793021034e-06	2.190751943165994e-09	-0.0004464332501422	0.0001642721240956	2.6985330754880222e-08	1.993026468325281e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020.9622464339309	-1.7428428684102073	3.037501263968319	4084288.40151128	2414.186257586384	-17.06775557754827	291.30828045493	5828295.286318949	2142.872086645852	-5.80472893513388	4591900.779725948	33.69487801038051	2174.5076713603976	1808.2767851831727	0.595127	34.609604	0.3124324307225303	0.1814420459737679	-0.0014441766	0.0223579374	-0.0005068586	-0.0049696053	0.012687338	0.0193529169	0.0438180554	-0.0033842899	-0.034652486	-0.0359275606	0.0480339218	0.0023488689	0.0039049766	-0.0003146023	-0.0076990049	-0.001952489	0.0088207595	-0.0173309517	-0.016267874	-0.0097204431	-0.023619153	0.0053056979	-0.0511702798	0.0552441373	-0.0257544387	0.0619834973	-0.0634050578	-0.0222477024	-0.0357636031	0.0243806839	-0.0139102935	-0.0367646013	-0.0050690299	-0.0710399011	0.0339704966	-0.0088491665	0.0319703882	-0.0474354184	-0.0286502967	-0.0603252772	0.0105154561	0.0119259986	0.0026198293	0.0717551168	0.044469591	0.0064061583	-0.0332099078	-0.064777029	-0.0806444153	-0.0769663555	-0.0546342852	-0.0790947620288022	-0.0278390184641494	0.0007750109490472	0.0062559813803928	-0.0175760952100603	-0.0379305944098007	0.0003089191228331	0.0014387299922808	0.936752648691744	0.1675395490558101	0.877505524830998	0.0280695004978242	-0.0066014090122323	-0.0011453704482494	1.3118734637230314e-06	4.357860094678184e-05	0.002094986292026	-0.0001307490763883	4.388967563776848e-06	1.709532097639353e-08	-0.0001400873989245	0.0003063458512177	9.384778055829721e-08	1.9624479337432e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2024.7952016621853	3.832955228254377	14.691545781802564	4099795.6086742096	2405.8664067415584	-8.319850844825396	69.21991808014185	5788193.167087538	2145.091649015185	2.2195623693328344	4601418.1826746855	4.926457111358386	2176.101660196537	1803.471702751882	0.579094	33.677197	0.5426459592812619	0.3081079698874688	0.0011755016	0.0021095315	0.0045309253	-0.0064776443	-0.0147745111	0.0174720605	0.0408899969	0.0209919795	0.0136643939	-0.020733843	0.044947165	0.109868374	0.0055513311	-0.0123262283	-0.0101856563	-0.0047599183	-0.0058523935	-0.016669087	-0.0063070406	0.0019283512	-0.0160941908	0.0274924663	-0.0207213805	0.0443257814	-0.0263458879	0.0472041397	-0.0354812905	0.0051463	-0.0261643892	-0.0210659003	-0.0225030243	-0.0194158027	0.0233318047	-0.0019166818	-0.0111317002	0.0081377892	-0.0165046212	-0.0483238912	0.0295468134	-0.0096737333	0.0172262839	-0.0041999018	-0.0237805236	0.0713432033	0.0430257605	0.0038462256	-0.0363043104	-0.0672896215	-0.081287294	-0.0747635377	-0.049365311	-0.0640377392304145	0.0150570227983876	0.0002267139355511	0.0041008320457425	0.0360843639642638	0.0536604591743241	0.0013020813227054	0.0028794448787993	0.715340785065564	-0.22141186362618	0.5117124387782174	0.0490232133544181	-0.0026402473972924	0.0039611616149399	1.569080133967328e-05	6.970906318909292e-06	0.0012760443992316	-0.0008189418927943	1.6282893088103351e-06	6.706658237736741e-07	-0.0004103161648376	-0.0002702287659131	7.302358592691699e-08	1.6835935512703654e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
